,token,tot_all,tot_p1,tot_p2,tot_p3
431,feedback,0.29317246434008004,0.2888593957373722,0.29693170570768723,0.29408974480599565
432,feel,2.3030952246715906,2.1156998985088613,2.4744308808973936,2.333744426524998
433,fiat,2.0832158764165305,2.1078928878132563,2.1280105575717587,2.001707617873067
434,fight,0.40875007047415,0.6167538449527675,0.2391949851534147,0.351010340574898
435,figur,0.84005186897446,0.8431571551253024,0.6845925437149456,1.0150839578787592
436,file,0.5750690646670801,0.47622765243188386,0.6845925437149456,0.5692059576890238
437,final,1.3418278175565204,1.2725427433835586,1.3444407786209172,1.4230148942225596
438,financ,0.7667587528894402,0.741666016082442,0.7423292642692181,0.8253486386490846
439,financi,2.0775779444099904,2.2640331017253494,1.888815572418344,2.0681149796034535
440,find,3.9409144725714604,4.0206105082363965,3.909600791817882,3.8800872782468456
441,fine,0.46512939053955005,0.48403466312748844,0.395908940943583,0.5217721278816052
442,firm,0.38619834244799006,0.36692950269341873,0.4371494556252062,0.351010340574898
443,first,4.575181823307211,4.652978374580373,4.618937644341801,4.430319704012902
444,fix,0.7695777188927101,0.7885080802560699,0.7423292642692181,0.7779148088416659
445,flow,0.35237075040875004,0.37473651338902336,0.3464203233256351,0.3320368086519305
446,focus,0.4848621525624401,0.5152627059099071,0.5031342791158033,0.42690446826676787
447,folk,0.4031121384676101,0.41377156686704664,0.3794127350709337,0.41741770230528413
448,follow,1.8266899701189603,2.0454368022484193,1.6661167931375782,1.7455649369130064
449,fomo,0.31008626035970005,0.22640331017253496,0.4701418673705048,0.22768238307560953
450,food,0.3185431583695101,0.31228042782418614,0.29693170570768723,0.351010340574898
451,forc,0.6286294187292102,0.7338590053868375,0.4289013526888816,0.7304809790342472
452,forev,0.5525173366409201,0.5074556952143024,0.6021115143516992,0.5502324257660564
453,forget,0.6962846028076901,0.765087048169256,0.6763444407786209,0.6356133194194099
454,form,0.8936122230365902,0.9680693262549769,0.7258330583965688,0.9961104259557917
455,forward,0.5919828606867001,0.6167538449527675,0.5196304849884527,0.6451000853808937
456,free,3.37994023792073,3.107190256850652,3.4312108215110526,3.652404895171236
457,freedom,0.4961380165755201,0.7026309626044187,0.3876608380072583,0.36998387249786546
458,friday,0.3890173084512601,0.2185962994769303,0.26393929396238863,0.7399677449957309
459,friend,2.0155606923380502,2.0220157701616053,1.979544704717915,2.049141447680486
460,fuck,0.7526639228730901,0.7807010695604654,0.7010887495875948,0.7779148088416659
461,fud,0.8146811749450302,1.2100866578187213,0.536126690861102,0.6545868513423774
462,full,1.2685347014715003,1.2413147006011398,1.1464863081491257,1.441988426145527
463,fulli,0.46512939053955005,0.47622765243188386,0.41240514681623225,0.5122853619201215
464,fun,0.5074138805886,0.5777187914747444,0.4289013526888816,0.5122853619201215
465,function,0.4848621525624401,0.5699117807791396,0.4371494556252062,0.4363912342282516
466,fund,2.3989400687827707,2.295261144507768,2.5899043220059386,2.305284128640546
467,fundament,0.3129052263629701,0.4215785775626512,0.16496205872649292,0.351010340574898
468,futur,3.8478885944635506,3.442891716761652,4.511712306169581,3.576510767479366
469,gain,1.7195692619947003,1.7019283316418146,1.9135598812273176,1.5178825538373968
470,gambl,0.28471556633027006,0.2654383636505582,0.2721873968987133,0.32255004269044685
471,game,1.2995433275074704,1.280349754079163,1.3609369844935664,1.2522531069158525
472,gas,0.3185431583695101,0.3435084706066047,0.2721873968987133,0.34152357461341426
473,general,1.0063708631673902,1.0461394332110237,0.9072913229957109,1.0720045536476617
474,generat,1.1811467553701303,0.8978062299945352,1.1547344110854503,1.5558296176833317
475,get,12.535941816541692,12.14770864236084,12.561860772022435,12.977895835309743
476,gift,0.7075604668207701,0.47622765243188386,0.6268558231606731,1.0814913196091454
477,give,4.141061058803631,3.9035053478023265,3.9178488947542065,4.6864623849729625
478,giveaway,0.29317246434008004,0.2888593957373722,0.2474430880897394,0.351010340574898
479,global,1.3108191915205503,1.530174096338512,1.2289673375123722,1.1384119153780476
480,go,9.139087782601342,8.860957139511282,9.064665127020785,9.5626600891756
481,goal,0.5722500986638102,0.4996486845186978,0.6680963378422963,0.5502324257660564
482,god,0.35800868241529005,0.2654383636505582,0.3629165291982844,0.46485153211270275
483,gold,1.7054744319783501,1.8814895776407214,1.608380072583306,1.6032634474907503
484,gon,0.5468794046343801,0.5464907486923256,0.5938634114153745,0.493311829997154
